Meter_ID,Usage_Type,Name,Address,Phone_Number,Region,Tariff_Plan,Email,Household_Size,Dwelling_Type,Energy_Consumption_kWh,Payment_Status,Timestamp,Business_Name,Business_Address,Contact_Number,Business_Type,Contact_Email,Operating_Hours,Floor_Area,Facility_Name,Facility_Address,Industry_Type,Production_Capacity,Operating_Shifts,Production_Volume,Month,Hour,Date,Is_Peak_Hour,Peak_hour_usage_ratio,Usage_consistency_score
RES03036,residential,Karla Taylor,"763 Mills Skyway Apt. 752, Lusaka",+260977214183,Chunga,R2,karlataylor@gmail.com,1,Apartment,16.177146,paid,2025-03-03 12:28:13.685869,,,,,,,,,,,,,,3,12,2025-03-03,False,1.31,38.06
RES01197,residential,Kimberly Marshall,"789 Watson Meadows Suite 383, Lusaka",+260972192198,Mass Media,R1,kimberlymarshall@gmail.com,2,House,25.062715,partial,2025-03-03 15:13:19.613843,,,,,,,,,,,,,,3,15,2025-03-03,False,2.38,18.23
RES01379,residential,Christopher Adams,"609 Johnson Shoals Suite 119, Lusaka",+260969244082,Roma,R3,christopheradams@gmail.com,3,Flat,21.45564,paid,2025-03-03 16:08:27.143892,,,,,,,,,,,,,,3,16,2025-03-03,False,1.29,40.41
RES01442,residential,Cassidy Torres,"18191 Joshua Stravenue, Lusaka",+260952330357,Woodlands,R1,cassidytorres@gmail.com,6,Apartment,10.318744,paid,2025-03-03 19:00:29.494672,,,,,,,,,,,,,,3,19,2025-03-03,True,0.15,30.49
IND02420,industrial,,,,Chunga,,,,,271.627667,paid,2025-03-03 19:11:56.857872,,,+260976980257,,,,,Kitwe Water Works,"Plot 42, Industrial Area, Lusaka",Manufacturing,399,2 shifts,9389,3,19,2025-03-03,True,2.17,48.23
RES00155,residential,Gilbert Lee,"34211 Perez Port Apt. 222, Lusaka",+260953444026,CBD,R3,gilbertlee@gmail.com,7,Flat,33.850196,paid,2025-03-03 19:22:13.242144,,,,,,,,,,,,,,3,19,2025-03-03,True,0.97,8.67
RES02357,residential,Stephen Pitts,"49637 Clark Road Apt. 036, Lusaka",+260974404851,Lusaka West,R3,stephenpitts@gmail.com,5,House,14.376207,paid,2025-03-03 20:27:31.231249,,,,,,,,,,,,,,3,20,2025-03-03,True,2.59,35.4
RES00941,residential,Nancy Bonilla,"8290 Ward Cove, Lusaka",+260962986952,George,R3,nancybonilla@gmail.com,6,Compound,10.273319,paid,2025-03-03 22:50:49.049056,,,,,,,,,,,,,,3,22,2025-03-03,False,2.23,8.66
COM00281,commercial,,,,Woodlands,,,,,34.084063,paid,2025-03-03 23:25:59.072007,Zambezi Agro Ltd,"Plot 58, Garcia Mission, Lusaka",+260962534227,Wholesale,zambeziagroltd@gmail.com,13 hours,265,,,,,,,3,23,2025-03-03,False,0.39,8.37
RES04338,residential,Matthew Walker,"52220 Taylor Inlet, Lusaka",+260964463497,Woodlands,R1,matthewwalker@gmail.com,5,Apartment,7.866757,unpaid,2025-03-03 23:47:21.760099,,,,,,,,,,,,,,3,23,2025-03-03,False,1.77,22.68
RES00758,residential,Shirley Moss,"69274 Vanessa Freeway Suite 142, Lusaka",+260958992339,Kanyama,R1,shirleymoss@gmail.com,1,Apartment,23.05363,paid,2025-03-04 01:50:39.593580,,,,,,,,,,,,,,3,1,2025-03-04,False,1.96,38.51
RES02686,residential,Aaron Olson,"208 Carrillo Inlet Suite 772, Lusaka",+260965289743,Longacres,R3,aaronolson@gmail.com,4,House,20.202644,partial,2025-03-04 04:51:37.308344,,,,,,,,,,,,,,3,4,2025-03-04,False,2.19,35.79
COM04003,commercial,,,,Kanyama,,,,,70.685453,paid,2025-03-04 11:55:58.878262,Lusaka Hardware,"Plot 98, Hunter Heights, Lusaka",+260954206433,Hospitality,lusakahardware@gmail.com,13 hours,110,,,,,,,3,11,2025-03-04,False,1.43,19.86
RES02488,residential,Melanie Nichols,"76141 Petty Row Suite 461, Lusaka",+260963961820,Garden,R3,melanienichols@gmail.com,5,Flat,23.972333,paid,2025-03-04 15:39:02.351563,,,,,,,,,,,,,,3,15,2025-03-04,False,0.91,32.88
RES02521,residential,Brianna Erickson,"21387 Edward Meadows, Lusaka",+260964362216,John Laing,R2,briannaerickson@gmail.com,1,Apartment,30.58178,partial,2025-03-04 19:31:17.649380,,,,,,,,,,,,,,3,19,2025-03-04,True,2.56,5.85
RES02023,residential,Austin Calhoun,"3406 Brenda Curve Apt. 352, Lusaka",+260952677617,Northmead,R3,austincalhoun@gmail.com,7,Apartment,12.034623,unpaid,2025-03-05 05:37:01.299080,,,,,,,,,,,,,,3,5,2025-03-05,True,2.04,5.64
IND01469,industrial,,,,Longacres,,,,,230.22877,paid,2025-03-05 09:41:16.643591,,,+260974688626,,,,,Lusaka Energy Hub,"Plot 50, Industrial Area, Lusaka",Agriculture,410,3 shifts,6942,3,9,2025-03-05,True,0.6,3.36
RES00057,residential,Mary Green,"65379 Willie Pass, Lusaka",+260964925282,Rhodes Park,R1,marygreen@gmail.com,5,House,18.715151,paid,2025-03-05 11:00:26.170820,,,,,,,,,,,,,,3,11,2025-03-05,False,0.78,31.69
IND02804,industrial,,,,Chaisa,,,,,531.183982,paid,2025-03-05 12:54:07.157823,,,+260959517668,,,,,Ndola Textile Plant,"Plot 64, Industrial Area, Lusaka",Processing,713,1 shift,8471,3,12,2025-03-05,False,2.08,25.14
RES01707,residential,Toni Lewis,"442 Kevin Lock, Lusaka",+260973470294,Chazanga,R2,tonilewis@gmail.com,6,Flat,25.690883,paid,2025-03-05 14:54:11.956151,,,,,,,,,,,,,,3,14,2025-03-05,False,2.28,42.56
RES01057,residential,Zachary Hall,"411 Brian Shoal Apt. 246, Lusaka",+260953117347,CBD,R1,zacharyhall@gmail.com,6,Compound,16.276894,paid,2025-03-05 15:25:55.960865,,,,,,,,,,,,,,3,15,2025-03-05,False,2.0,34.24
COM04815,commercial,,,,Garden,,,,,47.240144,partial,2025-03-05 16:20:42.947734,Solwezi Boutique,"Plot 382, Baker Stream, Lusaka",+260968514485,Transportation,solweziboutique@gmail.com,18 hours,252,,,,,,,3,16,2025-03-05,False,2.2,49.87
IND04680,industrial,,,,Olympia,,,,,409.642715,partial,2025-03-05 21:21:18.321123,,,+260951388195,,,,,Chipata Milling Station,"Plot 38, Industrial Area, Lusaka",Processing,938,3 shifts,4977,3,21,2025-03-05,True,2.21,10.46
RES01981,residential,Jody Fisher,"01731 Silva Cliff, Lusaka",+260951351079,Chawama,R1,jodyfisher@gmail.com,5,Apartment,22.424781,partial,2025-03-06 02:25:42.014258,,,,,,,,,,,,,,3,2,2025-03-06,False,1.08,1.69
IND01248,industrial,,,,Kalingalinga,,,,,261.893536,paid,2025-03-06 05:31:10.092551,,,+260967981822,,,,,Ndola Textile Plant,"Plot 57, Industrial Area, Lusaka",Mining,799,2 shifts,7074,3,5,2025-03-06,True,2.15,17.88
IND03806,industrial,,,,Mtendere,,,,,413.055393,paid,2025-03-06 10:30:30.038785,,,+260963742521,,,,,Chipata Milling Station,"Plot 31, Industrial Area, Lusaka",Manufacturing,839,1 shift,8125,3,10,2025-03-06,False,1.46,26.51
COM00673,commercial,,,,Thornpark,,,,,90.529108,paid,2025-03-06 12:30:46.642181,Lusaka Hardware,"Plot 435, Stephanie Neck, Lusaka",+260958490526,Technology,lusakahardware@gmail.com,16 hours,256,,,,,,,3,12,2025-03-06,False,1.66,23.44
COM03289,commercial,,,,Kalingalinga,,,,,38.365789,paid,2025-03-06 19:53:17.906113,Copperbelt Traders,"Plot 426, Rhonda Route, Lusaka",+260971564195,Agriculture,copperbelttraders@gmail.com,22 hours,227,,,,,,,3,19,2025-03-06,True,1.97,25.36
IND04339,industrial,,,,Chaisa,,,,,112.972962,unpaid,2025-03-06 21:41:28.767088,,,+260975423236,,,,,Mansa Agro Facility,"Plot 65, Industrial Area, Lusaka",Processing,328,1 shift,9335,3,21,2025-03-06,True,0.28,29.69
RES02469,residential,Cody Morgan,"807 Norma Tunnel, Lusaka",+260968986571,Chunga,R1,codymorgan@gmail.com,2,Apartment,22.483634,unpaid,2025-03-06 22:39:44.161668,,,,,,,,,,,,,,3,22,2025-03-06,False,1.67,42.92
RES02578,residential,Mrs. Patricia Dudley DDS,"82767 Newman Crossing Suite 736, Lusaka",+260971337835,Chawama,R3,mrs.patriciadudleydds@gmail.com,4,Flat,11.238822,paid,2025-03-07 10:25:45.496851,,,,,,,,,,,,,,3,10,2025-03-07,False,0.78,26.77
IND03984,industrial,,,,Chazanga,,,,,220.865241,paid,2025-03-07 10:28:50.782331,,,+260963537784,,,,,Kitwe Water Works,"Plot 98, Industrial Area, Lusaka",Agriculture,748,2 shifts,6703,3,10,2025-03-07,False,2.59,25.51
COM04847,commercial,,,,Fairview,,,,,42.638379,partial,2025-03-07 11:32:56.065658,Copperbelt Traders,"Plot 234, Perez Junctions, Lusaka",+260955920317,Manufacturing,copperbelttraders@gmail.com,16 hours,206,,,,,,,3,11,2025-03-07,False,2.56,19.06
RES03620,residential,Charles Koch,"6733 Elijah Light Apt. 323, Lusaka",+260966549476,Ibex Hill,R2,charleskoch@gmail.com,7,House,3.906528,unpaid,2025-03-07 23:03:17.306259,,,,,,,,,,,,,,3,23,2025-03-07,False,1.9,47.85
RES01659,residential,Kristen Roth,"9078 Theresa Forges Apt. 843, Lusaka",+260974814859,Roma,R1,kristenroth@gmail.com,7,House,23.988402,paid,2025-03-08 05:59:08.343525,,,,,,,,,,,,,,3,5,2025-03-08,True,1.39,25.17
RES04510,residential,Kevin Walker,"2420 Rebekah Park, Lusaka",+260972773428,Woodlands,R2,kevinwalker@gmail.com,5,Apartment,9.199417,paid,2025-03-08 11:00:26.531611,,,,,,,,,,,,,,3,11,2025-03-08,False,0.25,37.77
RES04150,residential,Jennifer Roberts,"8491 West Terrace Suite 166, Lusaka",+260974379124,John Laing,R2,jenniferroberts@gmail.com,4,Compound,36.905377,paid,2025-03-08 17:19:38.529864,,,,,,,,,,,,,,3,17,2025-03-08,True,1.0,27.84
COM04381,commercial,,,,Bauleni,,,,,15.64958,unpaid,2025-03-08 23:05:23.989952,Chikuni General Dealers,"Plot 178, Munoz Island, Lusaka",+260972661838,Textiles,chikunigeneraldealers@gmail.com,20 hours,105,,,,,,,3,23,2025-03-08,False,0.57,11.9
RES04679,residential,Allison Smith,"42064 Gonzalez Plains, Lusaka",+260956963248,Bauleni,R1,allisonsmith@gmail.com,5,Apartment,15.255718,unpaid,2025-03-08 23:16:12.316137,,,,,,,,,,,,,,3,23,2025-03-08,False,1.21,11.67
IND02942,industrial,,,,Woodlands,,,,,458.968426,paid,2025-03-09 07:31:54.206160,,,+260961089060,,,,,Lusaka Energy Hub,"Plot 76, Industrial Area, Lusaka",Manufacturing,409,1 shift,9235,3,7,2025-03-09,True,1.42,38.66
RES00985,residential,Manuel Brown,"2301 Martin Isle, Lusaka",+260956102005,Chaisa,R1,manuelbrown@gmail.com,5,Flat,17.160195,paid,2025-03-09 09:59:49.791605,,,,,,,,,,,,,,3,9,2025-03-09,True,2.34,44.91
RES04901,residential,Patricia Powers,"57670 Brandon Squares, Lusaka",+260963424553,Avondale,R3,patriciapowers@gmail.com,6,House,17.933835,paid,2025-03-09 12:55:59.244553,,,,,,,,,,,,,,3,12,2025-03-09,False,2.35,45.38
COM01380,commercial,,,,Lusaka West,,,,,55.501807,unpaid,2025-03-10 11:14:35.150888,Zambezi Agro Ltd,"Plot 150, Larson Isle, Lusaka",+260951084985,Hospitality,zambeziagroltd@gmail.com,12 hours,86,,,,,,,3,11,2025-03-10,False,2.8,7.26
RES01432,residential,Antonio Brown,"308 Smith Divide Apt. 218, Lusaka",+260955010112,Kalingalinga,R1,antoniobrown@gmail.com,2,Flat,13.168619,paid,2025-03-10 12:14:48.452700,,,,,,,,,,,,,,3,12,2025-03-10,False,1.93,12.12
IND03370,industrial,,,,John Laing,,,,,88.96899,paid,2025-03-10 12:50:57.232914,,,+260954156013,,,,,Kitwe Water Works,"Plot 37, Industrial Area, Lusaka",Manufacturing,253,1 shift,2792,3,12,2025-03-10,False,0.31,35.74
IND03328,industrial,,,,Makeni,,,,,371.422849,partial,2025-03-10 14:17:39.069013,,,+260975119207,,,,,Lusaka Energy Hub,"Plot 38, Industrial Area, Lusaka",Mining,947,3 shifts,7576,3,14,2025-03-10,False,1.09,41.16
RES02436,residential,Marcia Schmidt,"397 Davis Ranch Suite 554, Lusaka",+260973618878,Woodlands,R1,marciaschmidt@gmail.com,5,House,9.281267,paid,2025-03-10 21:55:44.970791,,,,,,,,,,,,,,3,21,2025-03-10,True,2.34,13.33
RES01791,residential,Jesus Harvey,"9030 Jennifer Harbors, Lusaka",+260957471742,Mass Media,R3,jesusharvey@gmail.com,4,Apartment,3.386737,paid,2025-03-11 06:38:04.038474,,,,,,,,,,,,,,3,6,2025-03-11,True,1.66,40.86
COM01460,commercial,,,,Ibex Hill,,,,,5.0,paid,2025-03-11 12:48:55.587625,Mosi Beverages,"Plot 253, Nicholas Run, Lusaka",+260955394257,Wholesale,mosibeverages@gmail.com,15 hours,82,,,,,,,3,12,2025-03-11,False,1.56,18.34
COM01138,commercial,,,,Lilayi,,,,,6.848101,partial,2025-03-11 13:22:18.055187,Lusaka Hardware,"Plot 149, Matthew Motorway, Lusaka",+260976013531,Hospitality,lusakahardware@gmail.com,11 hours,329,,,,,,,3,13,2025-03-11,False,1.04,17.58
RES03923,residential,Leonard Reyes,"86980 Bailey Terrace Suite 966, Lusaka",+260974682999,Chazanga,R1,leonardreyes@gmail.com,2,House,22.220037,paid,2025-03-11 18:44:18.452525,,,,,,,,,,,,,,3,18,2025-03-11,True,1.15,45.67
RES00075,residential,Robin Fox,"650 Nathaniel Lake Apt. 003, Lusaka",+260962226476,Northmead,R1,robinfox@gmail.com,5,Flat,22.861692,partial,2025-03-11 21:44:10.285737,,,,,,,,,,,,,,3,21,2025-03-11,True,2.53,20.22
RES04936,residential,Michael Lee,"619 Clifford Spur, Lusaka",+260975788829,Matero,R1,michaellee@gmail.com,4,Compound,22.464735,paid,2025-03-11 23:46:31.383463,,,,,,,,,,,,,,3,23,2025-03-11,False,1.8,15.57
COM04166,commercial,,,,Kanyama,,,,,86.47721,paid,2025-03-11 23:49:35.588824,Chikuni General Dealers,"Plot 304, Price Field, Lusaka",+260975990577,Textiles,chikunigeneraldealers@gmail.com,11 hours,224,,,,,,,3,23,2025-03-11,False,2.39,28.34
RES01658,residential,James Richardson,"9964 Joseph Stream Apt. 339, Lusaka",+260954341708,Thornpark,R1,jamesrichardson@gmail.com,2,Apartment,27.576433,paid,2025-03-12 00:21:23.331534,,,,,,,,,,,,,,3,0,2025-03-12,False,0.37,13.79
RES02219,residential,James Rivers,"3348 Davis Mill Apt. 890, Lusaka",+260956173170,Fairview,R1,jamesrivers@gmail.com,4,House,27.508236,partial,2025-03-12 05:23:50.867095,,,,,,,,,,,,,,3,5,2025-03-12,True,2.9,12.8
RES04453,residential,David Scott,"53718 King Ford, Lusaka",+260959886249,Mtendere,R2,davidscott@gmail.com,6,Compound,13.795723,paid,2025-03-12 07:13:03.311760,,,,,,,,,,,,,,3,7,2025-03-12,True,2.94,42.26
COM02571,commercial,,,,Mandevu,,,,,114.937724,paid,2025-03-12 08:23:05.428885,Great North Electronics,"Plot 346, Ricardo Track, Lusaka",+260977126722,Agriculture,greatnorthelectronics@gmail.com,18 hours,257,,,,,,,3,8,2025-03-12,True,2.5,8.82
RES04465,residential,William Warren,"6160 Jennifer Tunnel, Lusaka",+260971304583,Thornpark,R3,williamwarren@gmail.com,7,House,23.706037,paid,2025-03-12 15:22:46.374708,,,,,,,,,,,,,,3,15,2025-03-12,False,0.39,44.77
RES02860,residential,Makayla Peterson,"0442 Chang Forks Apt. 220, Lusaka",+260965459515,George,R3,makaylapeterson@gmail.com,5,Apartment,22.942932,paid,2025-03-12 16:18:19.504597,,,,,,,,,,,,,,3,16,2025-03-12,False,2.95,10.49
IND03325,industrial,,,,Chilenje,,,,,262.24687,paid,2025-03-12 17:12:31.061018,,,+260953890953,,,,,Lusaka Energy Hub,"Plot 45, Industrial Area, Lusaka",Manufacturing,673,3 shifts,1840,3,17,2025-03-12,True,1.17,6.44
RES02884,residential,Amy Davidson,"0446 Daniel Crescent Suite 823, Lusaka",+260953109280,Lusaka West,R2,amydavidson@gmail.com,4,Flat,23.308696,unpaid,2025-03-13 01:11:54.687494,,,,,,,,,,,,,,3,1,2025-03-13,False,1.93,11.22
COM01825,commercial,,,,Kalingalinga,,,,,49.523116,paid,2025-03-13 14:39:33.442224,Lusaka Hardware,"Plot 323, Michael Underpass, Lusaka",+260956996890,Wholesale,lusakahardware@gmail.com,23 hours,116,,,,,,,3,14,2025-03-13,False,2.24,24.84
RES00325,residential,Aaron Shannon,"17526 Kimberly Mountain Suite 511, Lusaka",+260971192458,Lusaka West,R1,aaronshannon@gmail.com,7,Compound,18.294497,partial,2025-03-13 15:04:44.621667,,,,,,,,,,,,,,3,15,2025-03-13,False,2.36,39.57
COM02381,commercial,,,,Avondale,,,,,82.759385,paid,2025-03-13 20:21:20.423131,Zambezi Agro Ltd,"Plot 111, Jordan Ports, Lusaka",+260958434460,Wholesale,zambeziagroltd@gmail.com,17 hours,113,,,,,,,3,20,2025-03-13,True,1.53,12.55
COM02604,commercial,,,,Northmead,,,,,82.083017,unpaid,2025-03-13 20:51:47.668738,Chikuni General Dealers,"Plot 91, Lyons Flats, Lusaka",+260974838367,Retail,chikunigeneraldealers@gmail.com,15 hours,261,,,,,,,3,20,2025-03-13,True,0.19,34.53
IND04797,industrial,,,,Northmead,,,,,354.032228,paid,2025-03-14 01:25:18.839800,,,+260964591801,,,,,Lusaka Energy Hub,"Plot 58, Industrial Area, Lusaka",Mining,824,2 shifts,9188,3,1,2025-03-14,False,2.13,30.97
RES03480,residential,Jennifer Matthews,"23278 Kristina Pass, Lusaka",+260956990186,Woodlands,R3,jennifermatthews@gmail.com,6,Flat,7.858586,paid,2025-03-14 03:26:58.730601,,,,,,,,,,,,,,3,3,2025-03-14,False,1.48,12.97
RES01375,residential,Calvin Mitchell,"72385 Nash Hollow Suite 378, Lusaka",+260955045643,Kabulonga,R1,calvinmitchell@gmail.com,3,Compound,16.512627,paid,2025-03-14 11:38:26.121906,,,,,,,,,,,,,,3,11,2025-03-14,False,0.98,21.86
RES03543,residential,Mr. Michael Williams Jr.,"83298 Paul Forks Suite 923, Lusaka",+260967312558,Bauleni,R2,mr.michaelwilliamsjr.@gmail.com,3,House,9.939719,paid,2025-03-14 11:55:08.043403,,,,,,,,,,,,,,3,11,2025-03-14,False,2.5,37.31
RES00270,residential,Christopher Michael,"243 Jonathan Mews Apt. 018, Lusaka",+260958576126,CBD,R2,christophermichael@gmail.com,6,House,15.338901,paid,2025-03-14 13:51:57.939090,,,,,,,,,,,,,,3,13,2025-03-14,False,1.72,1.95
RES03753,residential,Michael Allison,"39320 Perez Fork, Lusaka",+260979653810,Olympia,R2,michaelallison@gmail.com,6,Flat,20.445946,paid,2025-03-14 14:58:44.849897,,,,,,,,,,,,,,3,14,2025-03-14,False,2.95,41.1
IND00611,industrial,,,,John Laing,,,,,237.57014,unpaid,2025-03-14 21:04:11.068535,,,+260974870033,,,,,Kitwe Water Works,"Plot 55, Industrial Area, Lusaka",Processing,984,3 shifts,5764,3,21,2025-03-14,True,2.75,42.03
COM02834,commercial,,,,CBD,,,,,28.425281,paid,2025-03-14 21:31:39.337700,Lusaka Hardware,"Plot 438, Lisa Mountain, Lusaka",+260959072256,Textiles,lusakahardware@gmail.com,20 hours,128,,,,,,,3,21,2025-03-14,True,2.52,25.45
RES04010,residential,Jacob Giles,"784 Powell Roads, Lusaka",+260957793220,Chazanga,R2,jacobgiles@gmail.com,4,Apartment,16.702971,unpaid,2025-03-15 02:31:51.908240,,,,,,,,,,,,,,3,2,2025-03-15,False,0.71,49.54
RES01688,residential,Justin Mooney,"9999 Steve Row, Lusaka",+260968062085,Longacres,R2,justinmooney@gmail.com,4,Compound,18.424028,unpaid,2025-03-15 09:37:21.631348,,,,,,,,,,,,,,3,9,2025-03-15,True,2.77,40.28
RES00903,residential,Krystal Smith,"8967 Randy Course Apt. 070, Lusaka",+260958348399,Mandevu,R1,krystalsmith@gmail.com,2,Compound,26.736469,paid,2025-03-16 16:16:24.625327,,,,,,,,,,,,,,3,16,2025-03-16,False,2.8,14.3
RES00829,residential,Jennifer Aguirre,"2802 Jeffery Haven, Lusaka",+260955299798,CBD,R2,jenniferaguirre@gmail.com,6,Apartment,21.318276,paid,2025-03-16 22:47:03.677906,,,,,,,,,,,,,,3,22,2025-03-16,False,0.27,32.88
COM03013,commercial,,,,Kabulonga,,,,,18.228877,paid,2025-03-17 07:01:20.551947,Luangwa Motors,"Plot 124, Cabrera Mills, Lusaka",+260962342562,Technology,luangwamotors@gmail.com,23 hours,316,,,,,,,3,7,2025-03-17,True,2.05,48.33
RES00463,residential,Melinda Dixon,"256 Walsh Center, Lusaka",+260955514153,Chilenje,R1,melindadixon@gmail.com,1,House,29.974768,paid,2025-03-17 08:40:02.417552,,,,,,,,,,,,,,3,8,2025-03-17,True,2.64,13.57
COM04844,commercial,,,,Matero,,,,,128.332594,unpaid,2025-03-17 08:43:44.055664,Mosi Beverages,"Plot 366, Zachary Forges, Lusaka",+260968686411,Transportation,mosibeverages@gmail.com,12 hours,140,,,,,,,3,8,2025-03-17,True,1.98,28.75
COM02822,commercial,,,,Mtendere,,,,,75.866801,paid,2025-03-17 11:33:23.265748,Chikuni General Dealers,"Plot 92, Newman Ways, Lusaka",+260953629376,Technology,chikunigeneraldealers@gmail.com,14 hours,305,,,,,,,3,11,2025-03-17,False,0.51,8.4
RES00028,residential,Tyler Hunt,"91347 Jordan Way Suite 454, Lusaka",+260971721747,Chunga,R2,tylerhunt@gmail.com,3,Compound,26.675968,paid,2025-03-17 20:09:18.015916,,,,,,,,,,,,,,3,20,2025-03-17,True,1.92,41.02
RES00135,residential,Evelyn Mccormick,"369 Middleton Flat Apt. 308, Lusaka",+260968914520,Kabulonga,R1,evelynmccormick@gmail.com,5,Apartment,43.735376,unpaid,2025-03-17 20:25:15.831408,,,,,,,,,,,,,,3,20,2025-03-17,True,0.17,6.76
COM02392,commercial,,,,Garden,,,,,58.013369,paid,2025-03-18 09:06:12.532064,Great North Electronics,"Plot 392, Rachel Brook, Lusaka",+260955854791,Technology,greatnorthelectronics@gmail.com,21 hours,436,,,,,,,3,9,2025-03-18,True,0.82,20.73
RES02778,residential,Joshua Clark,"551 Lawrence Dam, Lusaka",+260963715688,Chaisa,R3,joshuaclark@gmail.com,7,House,8.047907,partial,2025-03-18 15:22:34.978924,,,,,,,,,,,,,,3,15,2025-03-18,False,2.07,47.97
RES01273,residential,Matthew Scott,"2041 Michael Lane Apt. 696, Lusaka",+260953586291,Roma,R2,matthewscott@gmail.com,3,House,11.14017,paid,2025-03-18 15:54:59.328398,,,,,,,,,,,,,,3,15,2025-03-18,False,0.56,10.52
RES01549,residential,Lynn Drake,"191 Gary Plain, Lusaka",+260966137532,Chunga,R3,lynndrake@gmail.com,7,Flat,13.911158,paid,2025-03-18 16:22:26.326168,,,,,,,,,,,,,,3,16,2025-03-18,False,1.62,6.95
RES00328,residential,Dennis Rodriguez,"62492 Hodges Course, Lusaka",+260953118219,Chaisa,R2,dennisrodriguez@gmail.com,1,Apartment,16.51506,unpaid,2025-03-18 16:39:44.680630,,,,,,,,,,,,,,3,16,2025-03-18,False,0.18,31.57
COM04600,commercial,,,,Roma,,,,,69.954615,partial,2025-03-18 22:25:12.950357,Great North Electronics,"Plot 117, Jose Walks, Lusaka",+260977644377,Transportation,greatnorthelectronics@gmail.com,12 hours,382,,,,,,,3,22,2025-03-18,False,0.75,35.33
RES04256,residential,Jordan Chaney,"971 Albert Loop, Lusaka",+260956953268,Olympia,R2,jordanchaney@gmail.com,7,Flat,42.546417,partial,2025-03-19 01:02:06.945602,,,,,,,,,,,,,,3,1,2025-03-19,False,2.7,15.04
RES01158,residential,Kristen Young,"8304 Carlos Fork, Lusaka",+260973416551,Mtendere,R1,kristenyoung@gmail.com,3,House,6.489349,paid,2025-03-19 01:04:34.246073,,,,,,,,,,,,,,3,1,2025-03-19,False,0.16,2.01
RES01978,residential,Amy Farley,"5529 Craig Station Apt. 216, Lusaka",+260955758213,Fairview,R1,amyfarley@gmail.com,7,Apartment,52.413516,paid,2025-03-19 07:48:17.999256,,,,,,,,,,,,,,3,7,2025-03-19,True,1.0,35.03
RES03459,residential,Jennifer Howell,"8924 Crystal Hollow Apt. 920, Lusaka",+260973770767,Chunga,R3,jenniferhowell@gmail.com,3,Compound,12.322065,partial,2025-03-19 10:00:31.660637,,,,,,,,,,,,,,3,10,2025-03-19,False,2.93,41.19
COM02154,commercial,,,,Kanyama,,,,,49.789165,partial,2025-03-19 18:28:59.366411,Zambezi Agro Ltd,"Plot 153, Davis Valley, Lusaka",+260977351299,Wholesale,zambeziagroltd@gmail.com,23 hours,168,,,,,,,3,18,2025-03-19,True,0.37,8.38
RES01235,residential,Dalton Morrow,"9654 Wilcox Ways Apt. 966, Lusaka",+260969102110,Chunga,R3,daltonmorrow@gmail.com,2,House,8.899134,partial,2025-03-19 19:00:56.982613,,,,,,,,,,,,,,3,19,2025-03-19,True,1.97,8.43
IND02751,industrial,,,,Ibex Hill,,,,,213.017582,paid,2025-03-19 23:13:29.789041,,,+260959711307,,,,,Mansa Agro Facility,"Plot 74, Industrial Area, Lusaka",Manufacturing,199,1 shift,5394,3,23,2025-03-19,False,1.29,7.23
IND04120,industrial,,,,Roma,,,,,429.452033,partial,2025-03-20 00:14:08.414928,,,+260973388640,,,,,Lusaka Energy Hub,"Plot 76, Industrial Area, Lusaka",Agriculture,248,1 shift,7971,3,0,2025-03-20,False,2.68,37.96
COM02184,commercial,,,,Longacres,,,,,66.359418,paid,2025-03-20 00:56:06.550292,Solwezi Boutique,"Plot 270, Joseph Stream, Lusaka",+260959353144,Hospitality,solweziboutique@gmail.com,20 hours,378,,,,,,,3,0,2025-03-20,False,2.05,23.36
RES01084,residential,Joe Sanders,"4392 Christopher Gateway Suite 335, Lusaka",+260978317994,Kanyama,R1,joesanders@gmail.com,7,Apartment,14.116469,paid,2025-03-20 03:29:54.463556,,,,,,,,,,,,,,3,3,2025-03-20,False,2.28,32.89
RES04674,residential,Pamela Wright,"027 Poole Parkway Apt. 846, Lusaka",+260968403683,Olympia,R1,pamelawright@gmail.com,4,Flat,32.818991,paid,2025-03-20 05:08:37.300136,,,,,,,,,,,,,,3,5,2025-03-20,True,1.74,48.31
RES01904,residential,Denise Tucker,"8160 Grant Mission, Lusaka",+260972138016,Fairview,R3,denisetucker@gmail.com,3,House,16.871874,paid,2025-03-20 14:08:44.387635,,,,,,,,,,,,,,3,14,2025-03-20,False,2.94,27.12
IND04033,industrial,,,,Avondale,,,,,356.000282,paid,2025-03-20 15:32:00.019170,,,+260975257280,,,,,Lusaka Energy Hub,"Plot 4, Industrial Area, Lusaka",Processing,493,1 shift,5383,3,15,2025-03-20,False,1.65,41.58
IND04180,industrial,,,,Woodlands,,,,,95.481989,partial,2025-03-20 22:45:02.630793,,,+260979836923,,,,,Kitwe Water Works,"Plot 70, Industrial Area, Lusaka",Manufacturing,957,2 shifts,4173,3,22,2025-03-20,False,1.19,5.49
IND02086,industrial,,,,Rhodes Park,,,,,327.98244,paid,2025-03-20 22:56:52.803757,,,+260973844466,,,,,Solwezi Industrial Park,"Plot 69, Industrial Area, Lusaka",Mining,839,3 shifts,2072,3,22,2025-03-20,False,1.55,10.63
